audio_only_1,audio_only_2,audio_only_3,audio_only_4,audio_only_5,audio_only_6,audio_only_7,audio_only_8,audio_only_9,audio_only_10,audio_only_11,audio_only_12,audio_only_13,audio_only_14,audio_only_15,audio_only_16,audio_only_17,audio_only_18,audio_only_19,audio_only_20,audio_only_21,audio_only_22,audio_only_23,audio_only_24,audio_only_25,audio_only_26,audio_only_27,audio_only_28,audio_only_29,audio_only_30,audio_only_31,audio_only_32,label
0.02242192293386848,0.03605572988427763,-0.03450838968539508,0.008023075397573213,-0.010828078959117263,-0.012483413165761311,0.004631945784070772,0.030971338464535973,-0.02612455446612867,0.031028626699512445,0.02319197511128712,0.0170137755347829,0.014131167960132002,-0.027169872168470652,0.025441675397172056,0.0059217736138602595,0.024032161580225316,-0.04875676963162317,-0.002952006606278007,-0.011136414005397596,-0.0217287234249217,-0.006164752053346038,0.008788942963286986,0.009266460370643229,-0.0033782273612658832,-0.009495448282147734,-0.030897405781786222,-0.011987485856604113,0.017336906286479922,0.019306681156966946,-0.04904453986598624,-0.03243975891509593,blues
0.03284602331966811,-0.00897173692489485,0.02902445090267911,0.05177260390610228,0.036187894853153324,0.01032945129726898,-0.009206771676015905,-0.004482071819345277,0.024674815944391235,0.04558055486379884,-0.02338725313600565,-0.012679008589246907,-0.014630847816960932,-0.0012619587308303482,-0.04574745780200396,-0.01154817031847652,0.01490079254882553,-0.021810989960089802,-0.05384095909185288,0.012260807300452703,0.07229769417329115,0.05986383766074871,0.01750748238632485,-0.0938330942231427,0.05470087263552366,0.03642585818934049,-0.014351561356212302,-0.0555487945393178,-0.019462325542218314,-0.0480760693135825,-0.07236300540231155,0.050671106635449895,blues
0.02581225394591946,-0.015461788645442218,0.0014573911563347149,0.08729609387058278,0.0029665959415771104,0.0047236058084066355,0.00023571688822109083,-0.012211520260654227,-0.014963342907806806,0.06408998467612673,0.10625820137953053,0.07843387195915519,-0.03627356564357208,-0.021832076338293774,-0.02093458456552135,-0.005042642224043908,0.001278777118965152,-0.04099505343211449,-0.027452717390831438,0.01973504231833839,0.0398396637706091,0.039629766729407115,-0.05427722407129997,-0.04555027252376985,0.0405677244411963,-0.025328477067644954,-0.021356566810483563,-0.07052516719522475,-0.04495293527847974,0.018182913432854976,-0.005994891966238439,0.08342172551097,blues
-0.034117986206117,-0.06384199648646954,0.021451533573578898,-0.011935247450546745,0.025892019541756156,0.0034929416272287753,0.018343466482781,0.026155084218511444,0.016230161315428503,0.012914478990215028,-0.06854890683894654,0.04909641143168251,0.011515399188332102,0.04672780263976911,0.023331397128718005,-0.029503752356989987,0.027372902273854922,-0.028555586684260947,0.05945925157802234,-0.01836310859294163,0.06331968594377937,0.07837547945216804,-0.05352071090410455,-0.09703747508350247,-0.01569422366119904,0.017908215993128217,-0.011066603023168593,0.031146919672277923,0.020941644712436647,0.04762114996532281,0.009691476146546862,-0.05242506357948466,blues
0.020564788903298388,0.001239783539875642,-0.008727859307231477,0.003959131297230517,0.01951524339936389,-0.006853091602034482,-0.031457388745096466,0.011261091658041233,-0.01179357709680387,0.00045198574114242024,-0.0015192996255262645,0.03491162281285024,0.017971918117266922,0.017915237403828443,0.0159457956304319,0.0004613581608064604,0.02915891794757402,-0.019233076528892654,-0.044474940031114296,0.022958567482716935,0.012198133712313958,0.006795778684213102,0.006495808190534275,0.009168812196904158,0.008524508963851613,0.0022141484800145567,0.005556596841749667,0.003054631942476696,0.01550094048299297,0.023163701193301522,0.016082614877669293,0.02619063739221568,blues
0.00021976797659380154,-0.002639270499161517,-0.01904325852035156,-0.011136929025011469,-0.005111582012827326,-0.0018543598855657577,-0.0020873200861985866,0.004444386279410255,0.017321953559010728,0.0013801563751631024,-0.006289615527699324,-0.010987624899713867,0.005864325238187938,-0.027615447645941316,0.00505339083104199,0.013290658821140354,0.014424439346847069,-0.023355027638960593,0.015558234849859298,-0.022747564621956318,0.012253137664545777,-0.006332988631348395,0.0038665811409358194,-0.018133707132600548,-0.000756641607831959,0.004662008527506926,-0.01790618244585005,0.0010904420895736372,0.016240964540354924,-0.00297497091076767,-0.00924130715897277,-0.01971611446682224,blues
0.0020580352768666127,0.021732555487275776,-0.010161661162767243,-0.01535668266436942,-0.0264826984130504,-0.06051562613958017,-0.033581184810010344,0.049762148976120114,-0.028031235650851763,-0.004625085398851168,0.04578788799611386,0.029946817695880694,0.028830912121067427,-0.03353018573912235,-0.029519969533872488,-0.027303721906016806,-0.026009368733628985,-0.036232696046937685,-0.03494459696535859,-0.039533897561942796,0.0047319762153182066,-0.019650921891052348,0.02602977283494649,0.014811523305628932,0.005596950808201491,-0.022606567290082424,-0.032025914765512295,-0.033792256559408373,-0.021653664479728982,0.030070547567511992,0.020878264666756602,0.025811704535867494,blues
-0.02225165864458828,0.020375700842586993,-0.031682810195726885,0.020088640380323326,-0.013592265932436273,0.014022391980684612,-0.030963441541016525,-0.012476535209592646,0.013557999258674958,-0.01742649270789971,0.015394770378861843,0.0043746224867592595,-0.016590648655333152,0.014380016605735069,-0.004987413559931535,0.02130070638210648,0.0018804677444582418,-0.010897845372744103,-0.0211945898240323,-0.006104625760229257,0.018368948492804238,-0.0008137490967255467,0.009010199781513642,-0.0021743442898871645,0.010744498782364095,-0.023706278099639447,-0.023785558488405863,-0.005734421085065104,-0.016670354568663157,-0.011320681759555227,-0.026263128404974107,0.035086876226631744,blues
-0.0006124314886158805,0.003552353073193213,-0.005390489400416209,-0.0035612426652086304,-0.0050403461912706116,0.011437666335040852,-0.005385520787330296,0.0365966786024819,0.010335771063827083,-0.0010549263346164087,-0.03218691388902026,0.0046782898989617405,0.01320109808686943,0.001347348710573154,0.031417360975560596,0.0013894384130306164,0.0037453833094361413,-0.030848035324726727,0.01401965709838543,-0.029610144709817876,0.01715162156783484,0.019451522247433527,0.008749333413853769,-0.03147773794786796,-0.01927833759352568,0.005836674991680321,-0.022229498604226926,0.016066490300246983,0.027373272911857136,0.00900713165928952,-0.017249251307718858,-0.03426105942318086,blues
-0.10425815098166659,0.10588238363081161,-0.008278647000044721,-0.004210259254980801,-0.0836751830800118,0.082054147460796,-0.005705531287013642,-0.0142462879397703,0.06384245671814606,-0.024564083082970697,0.05878520135439587,0.021418485816898918,-0.0010576707197489238,0.027588466670017214,-0.011788911979656126,0.0017756159101849772,-0.026562777006851453,-0.02003292181277279,0.05034260558688891,-0.109440775506909,-0.04835653645642414,-0.05277271203658335,0.054437359568842686,0.05220024965435943,0.02124283220402069,-0.03146838175365927,-0.0669693898945615,-0.05039785177658146,0.023408603948532683,-0.01664721819245016,-0.054828697118715186,0.058212674094132014,blues
0.005363052209449534,-0.0016719479336836894,-0.004066262427811364,-0.0007701336174084326,0.00719192719648766,-0.002020381587386138,-0.00736400397533641,0.004155901971788623,0.0011527352931716695,0.0012012586854195303,-0.0001747368277283494,0.00488119060749044,0.00041497873101453003,-0.005691832693567378,0.0006581388935979204,0.011236513421615635,-0.00012132079105078158,-0.013807547844121748,-0.0019843437222206717,0.0028733195115311083,0.004774225272476909,-0.0015653529937838771,0.004337041776504527,-0.009417061540209132,0.003408271055698817,-0.0007261113163551536,-0.00792808894929764,0.002327122544388882,0.004756870664579402,0.0028406941685777606,-0.004818208087623857,0.001672650928359068,blues
-0.0026068612091856985,-0.010338690392466092,-0.01391507996066353,-0.0054307987929904135,0.01595919483954064,-0.003176868617929606,-0.018082113475189544,0.00879979056287681,-0.0012136135169744239,0.004761662887148112,-0.005505523015859513,0.010576602152682031,-0.00039800761092521897,-0.0034957506472988453,5.9325169702674485e-05,0.00271359279162163,0.01242393465509433,-0.019730686461032446,-0.017148701355237994,-0.0018625963809252577,0.00884753961382953,0.004531263173799014,0.010876050580734955,-0.0008327927200871416,-0.004649749154547907,-0.00399468690183978,-0.01577968036425923,-0.002184726312773215,0.00985868974665187,0.011140439406913297,-0.009827825190708295,0.008038700113663505,blues
0.013585169634675785,0.00922095027193973,0.002691107792985231,0.01589008115796225,-0.013170153176856242,0.031104072761533264,-0.032794667484290406,-0.0028324968953652866,-0.03578419808088845,0.006907896972941231,0.022151823693238638,0.040440299136322085,0.018461367720142938,0.007866789392992624,0.030580309880091944,0.004087459005312044,0.00035465397091081347,0.006117536622926759,-0.018505517059151905,0.030123021960939828,-0.014206920209719101,-0.003444900825660957,0.021799901810389936,0.02383294147378949,0.025208177035657715,-0.0007010361555477192,0.014049816119078434,0.00245033833240256,-0.005471484374561658,0.02910466401951637,0.03196914295954045,0.0359232258756441,blues
-0.003526275485506755,-0.014548780820604838,0.014515789411070425,0.019993217187181615,-0.0418776106297047,-0.03442103052912266,0.024190456210226405,0.00026568396451507725,-0.047028227123130734,0.009323725709400828,0.02916680554963005,0.07456119424904775,-0.027103562516489273,-0.0034486630545288444,-0.03568897465519751,-0.009374752233672179,-0.043827595373599204,-0.018152855593565165,-0.008233045794206306,0.003043527922443015,-0.015404421198039558,0.010730162365128266,-0.03321346588301142,-0.0615214554030419,0.025502397619424765,-0.0420466791283261,0.020857010862596573,-0.025117446701278336,0.014620917025580285,-0.02171154970727097,0.021371239233956035,0.03255448578470303,blues
0.0091922829214207,-0.004999816667260418,0.011965265841791101,-0.003071262057564021,0.012182269431978074,0.016887972483244543,-0.002829412995572239,-0.009879530483236018,-0.015123163102689852,0.013106140862822642,0.019995392450868888,0.01133733547450582,0.005019503443258397,0.009624493734082057,-0.0069256123733379416,0.010778706325991635,-0.015883552068676303,0.014430394484632764,-8.615540090164964e-05,0.009565355007235377,0.0028869776280691928,-0.012308867247889948,-0.005706461723495794,0.00038508420833495427,0.007997426182390275,-0.004089123355110123,0.004866013021172427,0.018107607888732294,-0.01892328298701061,0.000807891284051454,0.012957121284922907,0.01149879980070416,blues
0.01627181407240339,-0.02375921068082259,-0.010197245732430867,0.017924852932200672,-0.014046751674525904,0.0333648176917509,-0.013914621616515584,-0.0334853225311838,0.012560563321516192,0.021522862295517663,-0.017454766907697185,0.039621864501107766,0.04820012593909844,0.06287854414800426,0.0736141973885962,-0.03578811761568439,0.010079799638379856,-0.0055944885314261755,0.006889369734807582,-0.013096881202378577,-0.012300516678664233,0.02524540200071704,0.00550753719433212,-0.005988206223583092,-0.010995590417427523,-0.006096124287341589,0.02615586110526369,-0.0010159716606819719,0.049944135701266414,-0.04978702656164728,-0.04608031100604369,-0.053390140406088235,blues
-0.005393944315692088,-0.007577675211197718,-0.002913225643735109,-0.000727505444889906,0.008989325934580336,-0.0023739283095071412,-0.008215620847952007,-0.01693832055213941,-0.031072932810953954,0.008389548278593478,0.0252240666007186,0.01529724022760088,0.014505432225766467,-0.026239808582887394,-0.02167245287432131,0.006129832196792084,-0.014037243011422978,-0.0040811134102261,0.012352877393825068,0.03212627545174451,-0.01656663467978267,-0.024705589298162738,0.017322379404252453,-0.03974404244237069,0.0014448109081136168,0.01922147775114362,0.026279781396818566,0.00245738433921433,-0.029283529498423888,-0.010573385846097513,0.01651091353282033,0.04739805906974466,blues
0.025662462456144133,-0.030779747769490856,0.019873907145297205,0.05203282115456523,-0.020549899960079915,0.033078946046940914,-0.01553348378325193,-0.013779446405935102,-0.01944039092282404,0.028561232557605905,0.06232306806782441,0.06835084935800559,0.007857859540597992,-0.024242684547091484,0.0270000176702196,-0.004734267258841324,-0.0017516258461746093,-0.016560669472108894,0.010030920578203345,0.041482702928033854,-0.008256094797526106,0.015546062105053517,-0.003597163713958032,-0.0073544589591619525,0.04113485594744118,-0.003877562877497965,0.02174421779567043,-0.041523030118902474,-0.004619059894537134,0.03847899043629496,0.04600166001606493,0.05155387166860466,blues
0.018553660092795625,-0.027921520678151873,0.020448696636252584,-0.006634946463942054,0.02915054469548664,0.028701405659162474,-0.030440917913534045,-0.002092760983029203,-0.01629358955346029,0.001939787389210891,0.03448969157644563,0.023799320207081788,0.016849399923463154,0.010704414036033727,-0.00697791046495215,-0.008377491081664176,-0.011532533062359573,0.045285687917879305,-0.009469393632438705,0.004809282401941964,0.0231322949203967,0.00864267263768136,-0.029519151015760352,0.025641860607323264,0.018353700054265475,0.009454273302228247,0.009393565596885145,0.02147245416255661,-0.015096549979429011,-0.006926251275499798,0.004253554642587393,0.030935787077142993,blues
0.03553977035302551,-0.03797788424670975,-0.043884321285973665,0.004958761541330039,0.04298871167014623,0.0009104014865742287,-0.0017714804812208051,0.028046049365561473,-0.033104567304520924,0.026615923650441208,0.03639448418388348,0.03469718928601479,0.02574326089914203,0.02128865091961915,-0.0290266077638237,-0.0009109507698079611,0.07375314785725723,0.007097859398002004,-0.05088225414924952,0.009520019589889572,0.030521851106173503,0.015607343041285467,-0.02178696309467283,0.02201054147577214,-0.015346376177706306,0.028893929371112105,0.027653197117031514,0.01790996795096096,-0.03906791868983908,0.029633296281175593,0.06793939443806093,0.05271120789149218,blues
0.0016018993574630352,0.04671898143013956,-0.059218104261245116,0.0150724667474818,0.07295690586269221,-0.03887512147170949,0.02006467357809169,0.07347190797683299,0.03762959460564845,-0.03955722448922935,-0.02442950196054417,-0.04304699872014582,0.029266013309408236,0.027827623717791516,0.01911549396292881,-0.022191676547855144,-0.032437482376214785,0.0065169636069152825,0.0028185356394135053,0.04979594434650164,0.04620520352768345,0.05516641220777674,0.029584640589332297,0.0068164959904755545,-0.021448594449532413,0.039163687552761645,0.020787839320592028,-0.02053287382792285,-0.031172609930628342,-0.030793393238435655,-0.0065524270773239385,-0.025718973851244456,blues
0.008235253355053235,-0.002430288740993266,-0.014099485615186525,-0.0021511680583789113,0.018712879241711486,-0.020856582992843355,-0.020396758456073937,0.01740329305525427,0.005212193161703155,-0.003845494366624784,-0.01190639697041146,0.00888188010273399,0.0022656019833630775,-0.0008679082622073397,-0.0014350962965722497,0.0008040670014828888,0.02050284390419043,-0.0246693463331263,-0.02651017200661257,0.012203798858414869,0.023208377439840305,0.010803913892031652,0.007508921496339138,-0.007859575310316197,0.0009900670390009464,0.0033116853642515647,-0.011936207962471752,-0.0026275921048855427,0.011123444063475527,0.00918751035049329,-0.002601054088989224,0.010517889736847238,blues
0.003760420302496993,9.119358120076096e-05,-0.01547405535412244,-0.00035113780890725504,0.0064550766214354766,-0.017929520228870975,-0.013584692698441876,0.01625663187772901,0.011421797044308617,-0.007459046544803602,-0.0136271471705171,0.0027364175860239634,-0.0014618708322832533,-0.014067177636253939,0.0039477306392041445,0.007854258908065709,0.013115419662243256,-0.03264592327842683,-0.008724055797654034,7.057638968588353e-05,0.009818299145692558,0.007465552297658759,0.010757298096545711,-0.0142545141150286,0.0003270606371927236,0.0020891750171926037,-0.016442423995771255,-0.008715930729234309,0.01990893837789917,0.00590656574148285,-0.014228481755301475,-0.0013940293221713779,blues
-0.0021317275339611877,0.003411305512727704,-0.017283992846361507,0.002019016388001839,-0.009685142318695147,-0.014075368279656912,-0.004615039966321725,0.014746788471962952,0.019598170029051655,-0.012217119840168728,-0.015892910931881468,-0.00535549852494311,-0.006369946871817505,-0.03144705428677842,0.01103546144640058,0.01713745953278105,0.0033881750359163396,-0.04314892306380351,0.014695460619778083,-0.015905604102131182,-0.007812821373049214,0.003069830755742735,0.015034533678770372,-0.022674923189495433,-0.0005459399172616248,0.00047945871898202007,-0.02237589475085372,-0.016732630085780978,0.03147706409543315,0.001586446878394373,-0.029538666953942402,-0.01707881293025873,blues
-0.030969847972227193,0.013251459570295873,-0.0447017740404063,-0.010907570088698006,-0.038533305515062344,-0.03527562568726091,-0.012554849289272411,0.02224433216550244,0.049575230496434974,0.004857735488765176,0.0066629810842959054,-0.02571810261121238,-0.023172223200346505,-0.058053346567772,0.02824997792263917,-0.007980391676052315,0.0011944723781177752,-0.059060396551267685,0.006589233564224972,0.0024570270023481083,0.0021813387657105138,0.02182235073482802,0.018426939846325856,-0.006529774038751074,0.0015251955658046904,0.02097245424219559,-0.03339848496660875,-0.014425489085883876,0.047199373051884826,-0.00854861478663918,-0.014725390624282284,0.004278001564387651,blues
0.027870127896360716,0.0009319072158705741,-0.0023445974952836443,0.02445415650521396,0.0590361637182307,-0.040942704939890134,-0.008219973211456372,0.03618589684371196,-0.0023371455020755605,0.009761949471295779,-0.017995676962205442,0.018093619865018402,-0.013388719023416353,-0.005711393660970593,0.03870467120362135,-0.0075867053259438405,0.006245121380246153,-0.0016511871375916726,-0.04954592163575647,0.05121729314751067,0.008674326566278784,0.03235738060547581,0.015233572363403256,0.03337407033036409,-0.007504762150293463,-0.009371576732193593,0.010555167889946773,-0.038133802988517033,-0.031091642667322256,-0.05316819228059931,-0.0020961734950509375,-0.03505846712599944,blues
0.002559733982362547,0.0007677572194776695,-0.01584287963476646,0.0001318459518241527,0.0031660654453277842,-0.017144131326626025,-0.011756880560875586,0.015948959977232665,0.013087956730654687,-0.008428634150972024,-0.014088858524073676,0.0010874682982963194,-0.0024620256013785924,-0.017608802985636315,0.005392049698603671,0.009745965006848753,0.011133227449894999,-0.03478619682768272,-0.0039516886121969685,-0.0031850074647841176,0.006225475984585296,0.006569803774541007,0.011628901863815832,-0.01597040283103978,0.00014916289051411947,0.0017611512825198641,-0.01765153099109535,-0.010349552545455103,0.022266260475741803,0.005026223332528102,-0.01734835084836603,-0.0045902330894923155,blues
0.010995920018666068,-0.003356141428982877,-0.01287088920974183,-0.0024288679124110854,0.03130678182074939,-0.024183975046498468,-0.029316978667901984,0.02077066175151828,-0.0025308295055585656,-0.0005885711296330712,-0.007625474542873104,0.015573138265347598,0.004389734792289213,0.014324030851132902,-0.0071842919223016055,-0.009568713624911171,0.02909933675122555,-0.0170860188975996,-0.048061369155101924,0.02821069418046293,0.039513800970814555,0.014971108694499965,0.001565708285602374,-0.0014687470517887186,0.0004136170328800431,0.005147582627637211,-0.006223668906271872,0.007081449362995665,-0.0013590337711587436,0.01349861768793651,0.012029793267363365,0.025614833234324938,blues
0.0307951772516757,0.02103488563445035,-0.015695483233282716,0.023890744077131692,0.10769738315580968,-0.03574328444631982,0.004322586061817131,0.05338330947026318,-0.0063056497631328035,0.003184166474144573,-0.005622584361662374,0.00162655532831521,0.015647892725854935,0.0489692765449912,0.026201353516703472,-0.030198753235601325,-0.019286658415823242,0.04815566559012614,-0.058068915546903244,0.09260178593095417,0.04829681758571425,0.050182811809095076,0.012265464418014044,0.051087382020375896,-0.013666694414120828,0.01366389771583183,0.04286379800447461,-0.01534024144203884,-0.0805862947662617,-0.057979277937813274,0.030418193975797564,-0.016614830829663627,blues
-0.0029925727386203513,0.003896375221519102,-0.017548425452971632,0.002365296883899656,-0.01204323489586856,-0.013512275106233913,-0.003304570039867019,0.014526199733914374,0.020792741460519966,-0.012912276291333746,-0.016223939942523784,-0.006537730772669177,-0.007087018785151462,-0.03398626136159025,0.012070981811238828,0.018493738934364908,0.0019670206243947164,-0.04468341562080165,0.018117061530508405,-0.01823973059502941,-0.010388735279589972,0.0024276140437041564,0.01565943954372045,-0.023905148393311863,-0.0006734856547118521,0.00024427851056938767,-0.02324277725079596,-0.017903873134975372,0.033167171986008326,0.0009552757486009263,-0.031775491262583,-0.01937036621946725,blues
0.007332175498888309,0.022143805206169195,-0.02433414259968013,-0.024255659978463188,-0.01747256935642634,-0.015214263159656427,-0.011714315321698983,0.044837946293739155,0.000861000646289356,-0.022046616167948063,-0.018893521611821763,0.019386097502848913,-0.01303424376185883,0.00207031538747246,-0.02824596363130886,-0.03164504976198068,0.019135745199974623,-0.027943799940719133,-0.04963872770218891,-0.008170130824495886,-0.005066863096242935,0.045169168185797415,0.014442130827291663,-0.01192767072045544,0.0055880416489237075,-0.018328017663953484,0.0012738823424858353,0.005042112529600615,0.03465263115377264,-0.0026269439488940186,-0.011680144777286613,-0.005537295306100892,blues
0.018667431539215393,0.02217579690136254,0.023937195594904575,-0.06143175981170748,0.00324185508311918,-0.04661512731357949,-0.010939650952324166,0.0031317422044772544,0.0163296094388344,0.03246025512757888,0.022320951832815922,-0.03817026509395842,0.011160022743365021,-0.018535568058793903,0.018019123187842857,0.033562509608407204,-0.07011857868290632,-0.03688678534801504,0.010877166101467106,0.0009349071308284856,0.02599905465685942,0.052235054728133196,0.019480979441636466,-0.01116080792299786,0.03277337176080925,-0.042982502941379876,-0.01334372454020763,-0.04947940928855806,0.07026069906525911,0.009465633216133126,-0.04787033602034582,0.050644805209960994,blues
0.024604718832485308,-0.013883162703648283,-0.14763447590694262,0.059218883762904476,-0.020701454499632913,0.010777324710283535,-0.023929072840385583,-0.03319451074931727,0.08059114498764673,-0.05377872764538768,-0.12088986591260027,-0.070922724991852,-0.0597344128264196,0.10440956259134232,-0.010556441640886573,-0.018298140574911928,-0.023081726310890352,0.037180837311908285,-0.05965049576428183,0.005751178541114524,-0.013780936599632018,0.10052355215846191,-0.06931546858830798,-0.10467123517231304,-0.02188387142967245,-0.04679734013883012,0.042141567597308915,0.01593244303027487,-0.04604210355097982,-0.0650602638884071,-0.049715940801085476,0.04328220252322913,blues
