audio_heavy_1,audio_heavy_2,audio_heavy_3,audio_heavy_4,audio_heavy_5,audio_heavy_6,audio_heavy_7,audio_heavy_8,audio_heavy_9,audio_heavy_10,audio_heavy_11,audio_heavy_12,audio_heavy_13,audio_heavy_14,audio_heavy_15,audio_heavy_16,audio_heavy_17,audio_heavy_18,audio_heavy_19,audio_heavy_20,audio_heavy_21,audio_heavy_22,audio_heavy_23,audio_heavy_24,audio_heavy_25,audio_heavy_26,audio_heavy_27,audio_heavy_28,audio_heavy_29,audio_heavy_30,audio_heavy_31,audio_heavy_32,audio_heavy_33,audio_heavy_34,audio_heavy_35,audio_heavy_36,audio_heavy_37,audio_heavy_38,audio_heavy_39,audio_heavy_40,audio_heavy_41,audio_heavy_42,audio_heavy_43,audio_heavy_44,audio_heavy_45,audio_heavy_46,audio_heavy_47,audio_heavy_48,audio_heavy_49,audio_heavy_50,audio_heavy_51,audio_heavy_52,audio_heavy_53,audio_heavy_54,audio_heavy_55,audio_heavy_56,audio_heavy_57,audio_heavy_58,audio_heavy_59,audio_heavy_60,audio_heavy_61,audio_heavy_62,audio_heavy_63,audio_heavy_64,label
-0.28993938960681226,-0.14827620538596065,0.36864550115729205,-0.344307517779061,-0.3349179007405382,-0.09237800247036611,0.2767579664164665,-0.4612925807812413,-0.06371318401230756,-0.21667052547716767,0.20740552958643696,-0.5724333451588124,-0.3490902305476183,-0.5238921844112224,0.054928236592576674,0.5459726433512356,-0.05643151347184015,-0.27331004022377275,0.6425096081823252,-0.348893171198632,-0.9547981215047427,-0.6823334294355567,0.03561703410201722,-1.0260693760946087,0.21704161497303065,-0.041678737298733774,-0.00778293102086633,-0.2829858768426671,0.3635785137238948,0.03140501968222715,-0.1558615124967821,-0.794199727637132,-0.043802859187742495,0.24433785973750685,0.9910213595524433,1.3151078622551517,0.20922606639358796,-1.8308648586707488,-0.8276416936936254,2.293511129892144,-1.0284992207548598,1.5991517751480941,0.8648331583188947,2.345272793547957,0.9770609089599321,0.9076655246318239,-2.4660183164429705,2.7505345510212114,1.360763041471685,-0.3136534858534386,-1.1677703428642892,0.5753189201729292,-1.8316938329682089,-2.276430565033344,0.9319683219958886,1.524880330373806,-0.9275530649542235,2.281203192814309,0.6611705689475017,1.0565396920037318,0.5890774510985117,1.6394577639189463,-1.1554780009396066,0.18081521232235925,blues
0.3543316752163728,0.1264004970469122,-0.3619805356499806,-0.042523194434924534,0.4232841017977792,-0.7315258625054072,-0.6217376683369483,0.7013368681900316,0.26328586476147103,-0.3038990960845802,-0.544312015410352,0.03306112268761744,0.04334876722005713,-0.11752789868045585,0.07351116936145743,-0.047244554895810385,0.8026686537856071,-0.8743585877586404,-0.5527837947515569,0.11796759277454477,0.43635164463828263,0.3977428770793432,0.4246071776058499,-0.2672477162808877,-0.17176568543476922,0.11382781885489543,-0.5390690597821806,-0.17794803396245432,0.3998472335767362,0.592551897451166,-0.07500633622309155,0.016183178608154793,-0.9028424034219197,0.3288149050962227,-0.40128684994663644,-1.740928711498707,-0.9553271153083983,2.6649536254472457,-1.6790755966593067,-0.09351291172947265,0.7833842702444049,0.9880504899242298,0.46528582898811616,-1.447426700537905,-0.9524176223466846,0.7539220714564578,1.2503108167109,-2.1233815630152924,2.744956620235582,-0.8851595016307018,-0.3549235372867925,0.8241295253385839,1.7664751816154793,1.1558187187914275,0.9856240924574534,1.4491688997960284,2.1859531450486642,-1.3474362566678761,0.6115848614847422,1.8302540982948052,0.9430018664725767,-2.543482011772804,1.6576109441364335,-0.3344539923534313,blues
0.543368821476788,0.6175812070838832,-0.41058801177316656,-0.1413682097355992,-1.1150787855432551,0.15785246638221878,0.06529640808273526,0.3625489756998843,-0.4894380605796259,2.0371423216219218,-0.013470482009656313,0.43052225985200293,-1.109769043757408,-0.7035365257565416,1.8058629651755118,-1.5364316630344574,0.2383088630178219,-0.36356570209494016,0.3761632518846394,0.2898075193626718,0.13643271898809922,0.9417930075739747,1.3190931675410493,1.215454726978703,-0.492169643052497,1.9726336286744386,-0.9608747444852881,-1.0625737498144912,0.10408537556506404,-0.8768071611686825,-0.8713920272633853,-0.3329817781139458,-0.10049581997876084,0.5278410010098992,1.2090724276315896,-0.11018032957290368,-0.2934839366923763,-1.1317120830688865,-0.3498284843316754,-0.0529419344146135,0.02619300769658517,-0.5042571869852069,-1.3808997586771203,0.3653513875836979,-2.13370682535808,-1.892007962239534,-0.686091521710132,0.9749070649334505,1.0265708561190627,-0.3129039561859816,-0.023896690594948963,1.3860049547771016,-1.1200729208966185,1.0458209225161021,2.429338624533914,-0.2542093659469042,-1.1099535762210264,1.7838662419185438,1.6948628789404063,-0.5824094281177634,-1.9320845691310633,-0.8946574349745757,-2.3608330339334485,-0.23820179476056771,blues
-0.7326807977174575,-0.5667143582117015,-0.23770313056013556,-0.6128507485585395,0.2965990560512011,-0.5259571856669352,0.22621524429821707,-0.2872377245252357,0.5038519114425553,-0.6130560143191304,-0.8020554487104158,-0.6329964370281498,-0.6049388086224123,-0.2827622430824779,-0.17002785108438956,0.6001695898120901,0.563205963387567,-0.5252441472849171,1.1270060883436626,-0.03910736298086661,-0.6041669023208767,0.10725043088024293,-0.10129907338298197,-0.7241860251601143,0.3865329150723018,-0.11316466690508288,-0.15169390417422232,-0.01098419244760063,0.25444149002208,0.6980468728283361,-0.6496862104403042,-0.9757947245945202,-0.08117761520244304,-0.7234342072908506,-0.2834029353648192,0.8400018854518525,0.45578943761860224,1.1792929032092723,0.16215472851615362,0.7445371301676946,-1.6939025274130166,-0.33303446661607405,-0.9027416838794653,1.425416120003794,0.5754815667237086,0.37426773782176254,-1.1236271165355431,-0.9614065763082167,-0.07774708105467963,0.9420387175007819,0.82383166499457,0.902379075668939,-1.7639518804853014,1.4567976218425664,0.0815415031783607,0.3967365776716312,-0.6172941407935272,0.5994351751155254,0.15696103355134464,0.2167192788177518,0.333472695162978,1.5439497870790841,-0.516100934569769,1.4555768184966842,blues
-0.8194489480056972,1.2067745300096442,0.403486705473354,0.09785016998269074,-0.06659938427964146,-0.2635717511519102,-0.4769823970099956,1.569115995340776,0.4448581005729105,0.0956355726260526,0.28377853722502033,-0.08681985240857576,0.13682227361998608,-0.22270043192536323,-0.1789157527160078,-0.6880040374151795,0.4937626738507909,-0.9178917457692346,0.029960055696726908,-0.33962130696398307,0.08610221020727157,-0.07045341448383693,0.14937097799663598,0.045204018438805324,0.08963932591963757,0.4055441531925359,-0.32142986328956485,-0.697431505520411,0.8330717525061418,0.139716720537603,-0.31364244990993023,1.0286221011827124,-1.0147246242509171,0.561043566265583,-2.335398293774947,-1.1997619673764373,-1.097104372967804,2.1609406058173413,0.5746270870588996,-1.9559731659579704,-0.1036115313716293,-1.319905092534636,-0.1761858611298149,-0.02262268548403881,1.635871054620287,1.086325012454277,1.8857416315439925,-1.6777701621594496,0.46710841129895747,0.7699726618137598,0.8288826620666283,2.1150881507071126,1.7209820291033875,1.8772825946625993,-1.3360979677933162,-0.6184648190085574,1.1082833951141138,-1.047904371155548,0.3137963225920738,1.524265900378971,1.2232451731230223,-1.7370303788490677,0.26487364258784796,1.2786005895051047,blues
0.970656400559036,-0.3084867428074027,0.5363574464303531,0.2570996376873312,1.1819556772330795,-0.5590320954656061,-0.7126433093225996,0.23681297334999551,-0.6033519020610486,0.6053032422873478,-0.03766821075437375,0.793763874363091,-0.2963367285177785,0.3125236970184046,0.19128144112914494,-0.15233435187710653,0.6976324880254446,0.08917410032998896,-1.2957936118351223,1.080823065510929,0.3445940674569751,0.20523593756664424,0.008054353824503833,0.7739703245281074,0.10220666937950657,-0.47945393606922954,0.24842288501215318,-0.07724567809120354,-0.7746005685058637,-0.23147590734132265,0.6168748157575297,0.11742537107063242,-2.0213362959235592,1.396943194967862,0.13722150281116188,-2.1014551061027644,-0.6832271060481756,0.9474603893387933,-0.4085572057486807,-0.9358706180906496,-0.023764148325135362,-1.1959417433903372,-0.1585044180839676,0.574753797439037,-1.791392682757999,-0.920130837263067,0.9303199633824542,0.7922819607952729,-0.2703395452777446,0.3069953671942461,0.3845587672215952,1.3343031121604678,0.43794727705679914,0.2708585896201507,-0.3984939728428502,-0.5517768934471439,-1.333594279170769,1.105212839248863,-0.13929319245421704,-0.6300884296525315,-0.5689439363606221,0.41899633083878385,-0.972190427867754,1.2871349151002915,blues
0.26242292192100125,0.16365662216391821,-0.4031613667958298,0.008072713252258959,0.21943618038886128,-0.7310259997832707,-0.4697956211837813,0.6089809422854919,0.3773696917277074,-0.3922297057275759,-0.5202682496310045,-0.10328069773093829,-0.11763654956940603,-0.3798148465209587,0.10248473001313682,0.12649104445346004,0.6715087472191134,-0.992532126690492,-0.3033481590348897,-0.03923354141342085,0.1536209362082655,0.270246463597656,0.4946169265272311,-0.3511610473781781,-0.10641214533564888,0.06526916314841293,-0.6156976969696323,-0.3444699959060155,0.5251334287307845,0.5073259184655893,-0.26792872336207674,-0.12473279541346319,0.5056053377758963,-0.6233781567138597,0.5144413251308665,1.1248244293503407,0.3497441119238498,-0.17233089835362012,0.7471784627453981,0.6014577794318802,0.6880654653888864,-0.18379667080321271,-0.6902063651751296,-0.1581184995737851,0.4983644954182296,0.7913832781750789,-0.3236096771412485,-0.3188193573732362,-0.47401543493588694,0.559059889311568,-0.5214058176429858,0.09835316006309615,-0.2343718813869082,1.0612183950501832,0.4060577069941342,-0.46998440518412515,0.04017424510200759,-0.4206670533605574,-0.02817647038909287,0.01997193355428071,0.34490590031650786,-0.4400886358043545,0.5012546466013068,-0.503253305232464,blues
0.446234512475292,0.05987844637735136,-0.3031998208241598,-0.15010533483780594,0.8158502287065694,-0.9443337583269977,-0.9833038417131438,0.6675197724477492,0.004133924353132316,-0.226104210579771,-0.37228312340515163,0.2511901991150222,0.2199114231310127,0.19624282853074318,-0.21950530177855918,-0.29325940586483557,1.0023291509794396,-0.6692317866558961,-1.0293677876907765,0.6805467454476356,0.7885636025773924,0.4576987695733234,0.3772281077564439,-0.059854442006138986,-0.027059106117873544,0.24480780204099067,-0.20550387836793133,-0.018776990589427514,0.025888971380546157,0.6563003660448178,0.35630003457417336,0.5344021901458238,0.8930302918770285,-1.0715428029667566,-2.035994055847556,1.5872866051693464,0.2376794283601241,-1.1620097237441376,0.5444313889005588,2.211536194348494,-1.2183944518771017,0.6943192311784723,2.462891382974825,-0.9596439004627749,1.8693894236417155,1.050906123978634,-0.8760356608592764,-0.1214294419610579,-0.04814723994335771,0.36226376007465716,0.5524529228233193,-0.670227515792705,-2.1518143151035423,-0.4924684878656952,0.3630671749421631,0.39357413067850955,-0.9759449050003759,0.9912653821842103,2.084729439216682,0.7554321487358022,0.32369596279774515,-1.500032254799137,0.5534992069149383,-0.6395057564967762,blues
0.2283096335442831,-0.28879765108227307,-0.1474917657660072,0.592918553896675,0.5167413796242968,-0.1962213454535321,-0.08028356076705939,-0.529202293442691,-0.2168346596305146,-0.022025875822968524,-0.3814680038566178,0.5653449022149566,0.24237600320561517,0.6086849875018718,0.3231387173576998,-0.4598211833273503,-0.2618068278638488,-0.023769369025910154,-0.9158389478091103,0.553697672103108,0.723969578650493,-0.3114274167302305,0.36527159686211547,-0.5625928687239541,0.12921436463604022,-0.06977527254356905,0.08240566901743218,-0.3718981794536891,0.42692536010057913,0.31528693051492146,-0.053880269327556025,0.053124777500350245,-1.1196494333450884,0.42678114262223465,0.8100064206057959,0.17512881460474633,-0.17978776460406617,0.20244107039450918,-0.132566540056116,0.24403543329345914,0.18999597569776103,-0.36215004044238713,-0.5191328004283412,0.8624947137481614,-0.8437830653246493,-0.29374620761901854,-0.3575075304315158,0.44044388243093335,-0.2855142957885023,-0.5274353956552864,0.5018352403459208,1.2663921666045075,-0.22114008819217496,0.6340956186679015,0.787170465250129,-0.38971912411471543,-0.6534644962066779,0.7370722774709197,-0.07986526237226359,-0.4973160982051786,-0.42094007653748877,0.5991996965273118,-0.731739716512443,0.8061869657415567,blues
0.43127578699721003,-0.10572939023531315,-0.6686473556898166,-1.3341114331980777,-0.7230154169312828,1.5975737670164385,-0.3496550111456408,-0.7963829604355748,-0.3302418814525206,1.2621088451335092,0.8853750771481435,-0.3561577864348518,2.3543281743874633,-0.6299447827368787,0.6400386230535039,-0.03587306973824037,1.575165537467294,0.9275673491706244,0.49760875431343293,-1.1308589202790678,1.095672812794194,-1.3996946901742955,-0.22888177025392076,0.6447007289520966,0.6271224614220199,0.6485258475613737,0.2927371155683915,1.2798716308133449,-0.733021485336269,0.4159273454404673,2.030637181423234,-0.46032171407976297,0.34474500995073315,-0.0303919520280528,-0.8968634517982643,1.7559152126151298,0.4842628123862449,-1.1300450180539348,-0.17788247357846623,-0.587794110718485,1.3528909782817584,-0.3217985274982361,0.11813962582603793,-0.8068093517960161,1.409347761820591,0.4441987872268602,-1.4140102314988645,-0.22393275016186626,-1.7736640091279343,0.12197430882801262,-0.23356764010679906,-0.6360406596554539,0.3461200576301406,0.6457513082057316,-1.6115968950242536,-1.1775526852145195,-0.017921863709804364,-1.3792265691704335,-0.11094311729390198,-0.016629667040687617,0.22587804391358624,-0.9313687697710276,0.9659663322111136,-0.569016960020859,blues
