lyrics_heavy_1,lyrics_heavy_2,lyrics_heavy_3,lyrics_heavy_4,lyrics_heavy_5,lyrics_heavy_6,lyrics_heavy_7,lyrics_heavy_8,lyrics_heavy_9,lyrics_heavy_10,lyrics_heavy_11,lyrics_heavy_12,lyrics_heavy_13,lyrics_heavy_14,lyrics_heavy_15,lyrics_heavy_16,lyrics_heavy_17,lyrics_heavy_18,lyrics_heavy_19,lyrics_heavy_20,lyrics_heavy_21,lyrics_heavy_22,lyrics_heavy_23,lyrics_heavy_24,lyrics_heavy_25,lyrics_heavy_26,lyrics_heavy_27,lyrics_heavy_28,lyrics_heavy_29,lyrics_heavy_30,lyrics_heavy_31,lyrics_heavy_32,lyrics_heavy_33,lyrics_heavy_34,lyrics_heavy_35,lyrics_heavy_36,lyrics_heavy_37,lyrics_heavy_38,lyrics_heavy_39,lyrics_heavy_40,lyrics_heavy_41,lyrics_heavy_42,lyrics_heavy_43,lyrics_heavy_44,lyrics_heavy_45,lyrics_heavy_46,lyrics_heavy_47,lyrics_heavy_48,lyrics_heavy_49,lyrics_heavy_50,lyrics_heavy_51,lyrics_heavy_52,lyrics_heavy_53,lyrics_heavy_54,lyrics_heavy_55,lyrics_heavy_56,lyrics_heavy_57,lyrics_heavy_58,lyrics_heavy_59,lyrics_heavy_60,lyrics_heavy_61,lyrics_heavy_62,lyrics_heavy_63,lyrics_heavy_64,label
-0.289939389606812,-0.14827620538596048,0.36864550115729167,-0.3443075177790611,-0.3349179007405383,-0.09237800247036618,0.27675796641646655,-0.46129258078124136,-0.06371318401230756,-0.21667052547716786,0.20740552958643685,-0.5724333451588131,-0.34909023054761845,-0.5238921844112221,0.05492823659257661,0.5459726433512356,-0.056431513471840083,-0.2733100402237728,0.6425096081823253,-0.3488931711986323,-0.9547981215047425,-0.6823334294355567,0.03561703410201728,-1.0260693760946085,0.21704161497303048,-0.0416787372987338,-0.007782931020866626,-0.2829858768426669,0.3635785137238948,0.031405019682226976,-0.15586151249678198,-0.7941997276371314,-0.04380285918774238,0.24433785973750685,0.991021359552443,1.3151078622551517,0.20922606639358785,-1.83086485867075,-0.8276416936936251,2.293511129892145,-1.0284992207548596,1.5991517751480937,0.8648331583188947,2.345272793547956,0.9770609089599318,0.9076655246318238,-2.466018316442971,2.750534551021214,1.3607630414716843,-0.3136534858534385,-1.1677703428642892,0.5753189201729298,-1.8316938329682104,-2.276430565033347,0.931968321995889,1.5248803303738068,-0.9275530649542232,2.2812031928143086,0.6611705689475021,1.0565396920037322,0.5890774510985122,1.6394577639189474,-1.155478000939607,0.18081521232235914,blues
0.3543316752163733,0.1264004970469127,-0.36198053564998073,-0.04252319443492453,0.4232841017977793,-0.7315258625054071,-0.6217376683369483,0.7013368681900316,0.2632858647614707,-0.3038990960845804,-0.5443120154103518,0.033061122687617926,0.04334876722005703,-0.11752789868045577,0.07351116936145738,-0.047244554895810115,0.8026686537856067,-0.8743585877586401,-0.5527837947515571,0.11796759277454466,0.43635164463828296,0.39774287707934325,0.42460717760585,-0.2672477162808879,-0.1717656854347694,0.11382781885489532,-0.5390690597821811,-0.17794803396245426,0.3998472335767361,0.5925518974511661,-0.0750063362230914,0.016183178608154745,-0.9028424034219202,0.32881490509622263,-0.4012868499466363,-1.740928711498707,-0.955327115308398,2.664953625447247,-1.6790755966593063,-0.09351291172947272,0.7833842702444047,0.9880504899242296,0.4652858289881162,-1.4474267005379042,-0.952417622346684,0.7539220714564577,1.2503108167109007,-2.1233815630152937,2.7449566202355813,-0.8851595016307015,-0.35492353728679266,0.8241295253385847,1.7664751816154811,1.1558187187914295,0.9856240924574536,1.449168899796029,2.185953145048664,-1.347436256667876,0.6115848614847428,1.8302540982948055,0.9430018664725773,-2.543482011772806,1.6576109441364342,-0.3344539923534311,blues
0.5433688214767886,0.6175812070838843,-0.4105880117731667,-0.14136820973559927,-1.1150787855432553,0.15785246638221861,0.0652964080827353,0.3625489756998843,-0.48943806057962547,2.037142321621921,-0.01347048200965631,0.43052225985200404,-1.1097690437574081,-0.7035365257565411,1.8058629651755114,-1.5364316630344563,0.23830886301782173,-0.36356570209494005,0.37616325188463934,0.28980751936267174,0.13643271898809944,0.9417930075739744,1.3190931675410495,1.2154547269787022,-0.49216964305249716,1.9726336286744375,-0.9608747444852888,-1.0625737498144907,0.10408537556506396,-0.8768071611686831,-0.8713920272633855,-0.33298177811394575,-0.10049581997876073,0.5278410010098991,1.209072427631589,-0.11018032957290379,-0.29348393669237627,-1.1317120830688872,-0.34982848433167524,-0.05294193441461354,0.02619300769658522,-0.5042571869852069,-1.3808997586771206,0.36535138758369745,-2.133706825358079,-1.892007962239534,-0.6860915217101321,0.9749070649334513,1.026570856119062,-0.3129039561859815,-0.023896690594949182,1.3860049547771034,-1.1200729208966196,1.045820922516104,2.4293386245339144,-0.25420936594690435,-1.1099535762210262,1.7838662419185431,1.6948628789404072,-0.5824094281177634,-1.9320845691310649,-0.8946574349745763,-2.3608330339334502,-0.23820179476056755,blues
-0.7326807977174574,-0.5667143582117018,-0.2377031305601357,-0.6128507485585397,0.2965990560512012,-0.5259571856669353,0.22621524429821713,-0.28723772452523566,0.5038519114425548,-0.6130560143191305,-0.8020554487104155,-0.6329964370281506,-0.6049388086224124,-0.2827622430824777,-0.1700278510843896,0.6001695898120899,0.5632059633875666,-0.525244147284917,1.1270060883436626,-0.039107362980866756,-0.6041669023208763,0.10725043088024298,-0.10129907338298191,-0.7241860251601143,0.3865329150723016,-0.11316466690508288,-0.15169390417422268,-0.010984192447600632,0.25444149002207994,0.6980468728283361,-0.6496862104403043,-0.9757947245945199,-0.08117761520244295,-0.7234342072908504,-0.2834029353648191,0.8400018854518524,0.4557894376186021,1.1792929032092732,0.16215472851615362,0.7445371301676948,-1.6939025274130162,-0.333034466616074,-0.9027416838794653,1.4254161200037931,0.5754815667237084,0.3742677378217625,-1.1236271165355436,-0.9614065763082175,-0.0777470810546795,0.9420387175007818,0.8238316649945695,0.90237907566894,-1.763951880485303,1.4567976218425691,0.0815415031783607,0.39673657767163134,-0.6172941407935271,0.5994351751155251,0.15696103355134502,0.2167192788177518,0.33347269516297834,1.5439497870790853,-0.5161009345697691,1.4555768184966833,blues
-0.8194489480056971,1.206774530009646,0.40348670547335364,0.09785016998269079,-0.06659938427964152,-0.26357175115191034,-0.4769823970099956,1.5691159953407763,0.4448581005729099,0.09563557262605239,0.28377853722502017,-0.08681985240857548,0.136822273619986,-0.22270043192536307,-0.17891575271600776,-0.6880040374151788,0.4937626738507907,-0.9178917457692344,0.029960055696726814,-0.3396213069639833,0.08610221020727184,-0.07045341448383691,0.149370977996636,0.045204018438805,0.08963932591963743,0.4055441531925357,-0.32142986328956524,-0.6974315055204107,0.8330717525061421,0.13971672053760287,-0.31364244990993023,1.0286221011827117,-1.014724624250918,0.5610435662655828,-2.335398293774946,-1.1997619673764375,-1.0971043729678036,2.1609406058173426,0.5746270870588994,-1.9559731659579713,-0.1036115313716292,-1.3199050925346358,-0.17618586112981488,-0.022622685484039076,1.6358710546202861,1.0863250124542767,1.8857416315439934,-1.6777701621594507,0.46710841129895725,0.7699726618137598,0.8288826620666279,2.115088150707115,1.7209820291033893,1.8772825946626026,-1.3360979677933167,-0.6184648190085578,1.1082833951141136,-1.0479043711555478,0.3137963225920742,1.524265900378971,1.2232451731230232,-1.737030378849069,0.264873642587848,1.2786005895051038,blues
0.9706564005590367,-0.3084867428074027,0.5363574464303527,0.2570996376873313,1.1819556772330801,-0.5590320954656061,-0.7126433093225994,0.23681297334999551,-0.603351902061048,0.6053032422873476,-0.03766821075437374,0.7937638743630929,-0.2963367285177786,0.3125236970184045,0.1912814411291448,-0.1523343518771062,0.6976324880254442,0.08917410032998885,-1.2957936118351228,1.0808230655109294,0.3445940674569753,0.2052359375666443,0.008054353824503887,0.7739703245281065,0.10220666937950641,-0.47945393606922937,0.248422885012153,-0.07724567809120352,-0.774600568505864,-0.23147590734132295,0.6168748157575301,0.11742537107063233,-2.0213362959235606,1.3969431949678612,0.1372215028111618,-2.1014551061027644,-0.6832271060481754,0.947460389338794,-0.4085572057486806,-0.9358706180906502,-0.02376414832513531,-1.195941743390337,-0.1585044180839676,0.5747537974390364,-1.791392682757998,-0.9201308372630668,0.9303199633824547,0.7922819607952736,-0.27033954527774434,0.3069953671942461,0.3845587672215949,1.334303112160469,0.43794727705679953,0.2708585896201512,-0.3984939728428503,-0.5517768934471441,-1.3335942791707684,1.1052128392488625,-0.13929319245421679,-0.6300884296525316,-0.5689439363606225,0.4189963308387841,-0.9721904278677544,1.2871349151002909,blues
0.26242292192100175,0.16365662216391877,-0.4031613667958298,0.008072713252258985,0.21943618038886134,-0.7310259997832707,-0.4697956211837812,0.6089809422854918,0.37736969172770696,-0.39222970572757604,-0.5202682496310043,-0.10328069773093804,-0.11763654956940614,-0.3798148465209585,0.10248473001313672,0.12649104445346018,0.671508747219113,-0.9925321266904916,-0.30334815903488993,-0.039233541413420996,0.15362093620826578,0.270246463597656,0.49461692652723116,-0.35116104737817827,-0.10641214533564905,0.06526916314841284,-0.6156976969696328,-0.34446999590601535,0.5251334287307845,0.5073259184655893,-0.26792872336207674,-0.12473279541346315,0.5056053377758969,-0.6233781567138595,0.5144413251308663,1.1248244293503404,0.34974411192384963,-0.17233089835362023,0.747178462745398,0.6014577794318804,0.6880654653888862,-0.18379667080321266,-0.6902063651751297,-0.15811849957378532,0.4983644954182293,0.7913832781750788,-0.32360967714124844,-0.3188193573732364,-0.47401543493588666,0.559059889311568,-0.5214058176429859,0.09835316006309638,-0.23437188138690843,1.0612183950501848,0.4060577069941343,-0.4699844051841254,0.04017424510200758,-0.42066705336055726,-0.028176470389092552,0.019971933554280678,0.3449059003165082,-0.44008863580435476,0.5012546466013069,-0.5032533052324637,blues
0.44623451247529256,0.05987844637735177,-0.3031998208241599,-0.15010533483780597,0.8158502287065698,-0.9443337583269976,-0.9833038417131439,0.6675197724477492,0.004133924353132235,-0.22610421057977118,-0.37228312340515146,0.2511901991150231,0.21991142313101267,0.19624282853074307,-0.21950530177855915,-0.2932594058648352,1.002329150979439,-0.669231786655896,-1.029367787690777,0.6805467454476356,0.7885636025773926,0.4576987695733234,0.377228107756444,-0.05985444200613927,-0.027059106117873693,0.24480780204099045,-0.20550387836793174,-0.01877699058942751,0.025888971380546064,0.6563003660448179,0.3563000345741737,0.5344021901458234,0.8930302918770294,-1.0715428029667562,-2.0359940558475556,1.5872866051693464,0.23767942836012398,-1.1620097237441385,0.5444313889005586,2.211536194348495,-1.2183944518771015,0.6943192311784723,2.462891382974825,-0.9596439004627746,1.8693894236417148,1.0509061239786337,-0.8760356608592766,-0.1214294419610579,-0.04814723994335761,0.36226376007465716,0.552452922823319,-0.6702275157927056,-2.151814315103544,-0.4924684878656959,0.3630671749421632,0.39357413067850977,-0.9759449050003757,0.9912653821842101,2.0847294392166833,0.7554321487358024,0.3236959627977454,-1.500032254799138,0.5534992069149385,-0.6395057564967758,blues
0.22830963354428357,-0.288797651082273,-0.1474917657660074,0.5929185538966754,0.5167413796242969,-0.19622134545353212,-0.08028356076705938,-0.5292022934426909,-0.21683465963051446,-0.022025875822968704,-0.3814680038566175,0.5653449022149578,0.24237600320561514,0.6086849875018715,0.32313871735769967,-0.4598211833273497,-0.2618068278638486,-0.02376936902591024,-0.9158389478091107,0.553697672103108,0.7239695786504935,-0.31142741673023044,0.3652715968621155,-0.5625928687239543,0.12921436463604008,-0.06977527254356906,0.08240566901743195,-0.37189817945368886,0.42692536010057913,0.3152869305149214,-0.05388026932755585,0.053124777500350176,-1.1196494333450893,0.42678114262223454,0.8100064206057954,0.17512881460474622,-0.17978776460406615,0.20244107039450931,-0.1325665400561159,0.24403543329345923,0.18999597569776103,-0.3621500404423871,-0.5191328004283412,0.8624947137481608,-0.843783065324649,-0.2937462076190185,-0.35750753043151584,0.4404438824309337,-0.285514295788502,-0.5274353956552862,0.5018352403459204,1.2663921666045086,-0.22114008819217518,0.6340956186679025,0.7871704652501291,-0.3897191241147156,-0.6534644962066778,0.7370722774709195,-0.07986526237226328,-0.49731609820517875,-0.42094007653748905,0.5991996965273122,-0.7317397165124432,0.806186965741556,blues
0.4312757869972106,-0.10572939023531293,-0.6686473556898166,-1.3341114331980783,-0.7230154169312831,1.5975737670164383,-0.3496550111456408,-0.7963829604355748,-0.33024188145252037,1.2621088451335087,0.8853750771481432,-0.356157786434852,2.3543281743874633,-0.6299447827368783,0.6400386230535037,-0.03587306973824011,1.575165537467293,0.9275673491706241,0.4976087543134331,-1.1308589202790682,1.0956728127941944,-1.3996946901742953,-0.22888177025392073,0.644700728952096,0.6271224614220199,0.6485258475613732,0.2927371155683913,1.2798716308133444,-0.7330214853362693,0.4159273454404672,2.0306371814232347,-0.4603217140797628,0.3447450099507336,-0.03039195202805277,-0.8968634517982638,1.7559152126151298,0.4842628123862447,-1.1300450180539352,-0.17788247357846612,-0.5877941107184854,1.352890978281758,-0.32179852749823606,0.11813962582603797,-0.8068093517960159,1.4093477618205905,0.4441987872268601,-1.4140102314988652,-0.22393275016186637,-1.7736640091279332,0.12197430882801266,-0.2335676401067992,-0.6360406596554543,0.34612005763014086,0.6457513082057326,-1.611596895024254,-1.1775526852145202,-0.017921863709804357,-1.3792265691704333,-0.11094311729390167,-0.016629667040687662,0.22587804391358646,-0.9313687697710281,0.9659663322111139,-0.5690169600208587,blues
