0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
-2.783564543011593,-1.0293647568875108,-0.5222191281362215,-0.11596771400874145,0.7138961254630307,0.9918453172570748,0.35336478943533295,0.40063462339708406,0.17226052284606527,-0.34938712797796023,-0.1023444452403748,0.3727633206809329,0.6605841360330088,-0.10912904808634265,0.5634492936168026,-0.38241537839541984,-0.3882584529025743,0.6176360113600137,-0.3180702540235942,-0.06682359041818975,0.5168767497958862,0.08484672529400097,0.49354857925295453,0.4087204913628092,-0.31851236048642967,-0.1789493614088223,-0.29962097682091443,0.21500133984354086,0.4629157304013504,0.11970386463946332,-0.09283630688926142,0.1473503055405116
1.7275211728374154,-1.1657268447556297,1.3481392163171535,-2.460893733336496,2.0700071231965294,0.050921582573683254,0.08521318629823336,0.1264103054956227,0.9301887367797341,-1.2821368917928384,-1.7585161494764165,1.2818745737846202,0.23024852364982504,-0.2698022263134169,0.25551283394982777,0.8115268304114962,0.06402153796045633,0.29684212489718537,-0.9977430787710414,0.2355149755076946,0.5292910268270675,-0.014267114465420188,0.20665506094965347,0.7435833341171251,-0.7105385170617975,0.45314316912960684,0.27710009991380014,0.5334783710019648,-0.019181801558263243,0.281338273677176,0.27811363101495845,0.37064101583275455
-2.815019259257547,-1.571600928239569,-0.08810837958055794,-1.5970843342756367,-0.7063191532839875,1.7127401160148972,0.5336266341504634,0.24966127579895486,-0.4598331610577147,0.6479957670166153,1.176485829165276,0.5971903609123149,0.4880577634938515,0.21505409920532653,0.12499804017492201,0.03605995870275853,0.06539952661493086,0.018813932751521833,-0.19126152954538153,-0.403715021283726,0.073024581638687,0.6842460142776131,0.031071110844651507,-0.4171232858882382,-0.2966505372431992,0.028204454817819132,0.4153665340413944,-0.3749448680603655,0.2739552075374564,0.30979027256495806,0.313011362192725,0.10081412886925689
0.3457508539118846,-1.4806198260337722,-1.5248326477971992,-1.8986198378095318,1.8928815272112902,2.363925970598112,0.22515656611787924,0.01458147583189094,0.4711990940485519,-0.46956854868108583,-1.8961636011231053,0.4845471987724567,-0.07734946625302093,-0.7613822210755755,0.18644304156187005,0.4505098504549853,0.24463715787957455,-0.16770332239055624,-1.5897026858377776,-0.44220626361293114,-0.06397979715778206,0.41382857232566683,-0.160333620494364,-0.28454758733618285,-0.09306099427824374,0.14674810847555977,-0.15905498720435052,-0.08093919141496816,0.05141065345854761,-0.6051931553133005,-0.26879930888644227,0.26919892828231384
0.6247044159470424,-3.2011142836068376,0.13685960821877918,-2.2140518755102563,-3.2534975643692636,-0.04280972400144952,1.4815213100285538,-0.037386775428014433,-1.249847776326449,0.8900862746386993,0.27421138324094213,-0.08109414246885768,-0.09443840466877905,-1.6444575408974862,-0.4747401480794398,-0.31089000301811176,0.17167547718303708,-0.11974662417136396,-0.9717354803302081,1.0696488218395754,0.6005012077876156,0.9213495765071061,0.9014589900475183,0.3245320372009848,-0.009181507243555974,-0.23806642617802354,0.031028226824412412,0.45947811397005833,0.9797341609940424,-0.8773987371753927,0.378859524749901,0.3203381977367
4.182393525903884,-0.622554504229217,0.48211394314342176,-5.246313024643894,-1.714160945727423,-1.1885882562156431,0.45477841389600093,1.8909727647006245,-2.209682399615416,1.5714934017659843,-1.9988875123429042,-0.6182411820382109,-0.8534029791615033,-1.6052314259529217,-1.0576065606042573,-2.3963021981478065,1.0517048393929795,-0.13829454028283014,-0.48554505952898763,1.0789750749305023,-0.746357180415782,-0.08664966683102174,0.8475373024617331,0.1598232293673724,-0.7693342480482761,-1.0934473355617302,-1.0051737418111024,1.2397330839172624,0.1371167685718111,0.38131383102063365,0.6725206096964983,0.5594902308790459
5.614408296064389,-1.5762925194016566,0.1781757932801526,-7.297777377643212,-1.3723616516773087,1.5993535496909475,0.9714391358087253,1.4397718221158353,-3.5217415121534374,-1.3297505066712938,-0.7005708352992318,-2.528784953791583,-1.8243425208163804,0.16163695331789624,0.3434423820765187,-0.6387760207470611,-0.05079614918541059,-1.283582922855444,-1.9639078316314227,2.111382070551824,-0.03500324392288719,-0.5067311802823082,-0.35028456466623364,1.3844080489878217,0.3780327456697306,-1.0130659425070618,-3.0690247984095036,-2.5444885524812326,2.9691166303302987,-0.9575529474444078,-0.33669632506138214,1.6673730183015
4.042488899174372,-2.648844206612296,0.4702859669879933,-5.803640248577686,-2.3135868720537283,1.3246726960760293,1.5404602186490608,-1.012569675836017,-0.8230504358731857,-0.7732377843502437,-0.7317991961642397,-0.7712098590394472,-0.7860393001300231,0.5564349413792761,-0.8896491577365815,-1.2818406719712871,0.44130416765069375,-0.67709635208186,-1.2427144107222017,0.822829523206003,0.7098296123365407,-0.37359763504584825,0.015163821145265544,1.5014086721864863,-0.352609575449781,0.0948871050410205,-1.2216586561376312,-1.0336161056550959,1.7448888917546728,0.12876961763116826,-1.0428722065237999,0.8007331146854064
-3.3858755423600235,-0.7643057803452395,-0.029455087135922334,-0.9866828005303642,0.9951057854717492,1.0938731566283426,-0.09735092862474239,0.9914551291656639,0.37520437487955627,-0.6758771776708288,-1.2394984389309394,0.5239302165964617,-0.15635095254294332,-0.09513718433448941,0.17833972414023477,-0.18927748942423464,0.020373564228292288,-0.3560377461571993,0.03734894830438488,1.0314212634830027,0.7768568212304929,1.3873185432526431,0.5080301885363572,-0.5002813444621239,-0.1291180701088186,-0.5105619390930135,0.019894495336343413,-0.4801360744940098,-0.6191596683177117,-0.8509809207212575,-0.5873513454137075,0.474731002213334
2.7471936818998333,-2.2740396565681382,0.6355194800209919,-1.5042148601115877,0.09673410255905682,0.36020482257994585,0.6725045399906722,0.9083779084703415,-1.2746582684125798,-1.621331031847139,-0.8307112850006101,-0.836565797556716,-0.28846792413361066,-0.6984205882606435,0.5807306279144551,-0.8916202594184,0.24223747605471685,0.27611550700046456,-1.0970090633462584,1.9275516826152541,0.3240761494766222,0.571374386860294,1.573359739655323,1.050588189634834,0.032571758738312064,-0.4053462074617076,-1.4571447307878393,-0.6230618842028715,0.6418807540734693,-0.7306277237262386,0.6212218032841824,0.2402196048292787
