0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
-0.502237,0.07592343,1.4976053,-0.03746083,0.119050965,-0.30651388,0.34618574,0.46759617,-0.5541572,1.6463249,-0.031054363,-2.1737838,0.8891828,0.39550674,0.18833436,0.054046527
-0.23336667,-0.058633164,-0.3566322,0.52477175,0.024141982,-0.350811,0.14842087,0.84644085,0.18091887,0.53832567,-0.26274192,-1.1985954,0.6354704,-0.40166545,0.045677707,0.063713945
-1.3005865,-2.1774306,-0.1651184,-1.017514,-0.17265162,0.017851293,1.284784,-0.10003379,0.67743754,-1.2779465,0.4356578,0.67082,0.07048008,0.3469339,1.1276264,-0.10890122
0.8726113,0.95283425,-1.5141973,-0.63377213,-0.8179998,0.15968269,1.0559088,0.9051364,-0.12292713,-2.3249764,0.73239917,0.35231614,0.3853798,0.87246823,-0.15234473,0.0019176155
0.36057195,-0.68591225,0.16933218,0.010762591,-0.19332944,-0.33586723,-1.2238759,1.4590993,-0.32046312,0.09610036,-0.96620244,-0.6827702,0.42705488,-0.00794287,0.7684703,0.004433956
-0.14408731,0.126345,-1.948641,-0.42255148,0.3673553,-0.6381521,-0.1748136,-0.07457036,0.59118485,0.7799991,0.8067616,0.9120908,0.14740428,1.4275544,-0.11447042,0.0030444488
-0.66506344,-0.8902178,-0.18560517,0.3540125,-0.14627793,0.18439263,-0.6316624,-1.0149133,-0.117007494,-0.7910002,-0.41109985,1.1551458,1.5289214,1.1427891,0.8419018,0.009905025
-0.5926823,0.7352525,0.13492979,0.75704324,-0.83754086,0.34034795,-0.24457645,1.7427971,0.8083209,0.7343891,0.8025622,1.0103991,-1.0446515,-1.2804223,0.40922308,-0.07469778
0.08808607,-0.43408048,-0.010563254,-0.5379597,1.211482,-0.15481822,-0.7868538,1.080545,-0.976083,0.679383,0.89585197,0.7569792,0.2611627,-0.2688979,-0.16951664,-0.0055719204
0.24031162,1.5467098,-1.5347823,-0.21306814,1.061998,-0.23860468,0.32457954,-0.10970628,0.5651774,0.60363775,1.2950968,0.8820262,1.4150323,1.5483111,-1.0642167,0.0012169369
0.7392302,-0.16701546,-0.12044972,-0.3366391,-0.37032348,-0.8641172,0.43857515,-1.442914,0.7571781,2.3702323,1.8526309,-0.99299157,1.5874695,0.2839579,-1.7091503,0.11070609
1.3021567,0.6505627,0.88387334,0.6343455,-0.34334844,1.028653,-2.6709814,-1.5451486,0.3709306,1.6963613,1.0206754,-0.2944023,0.26745963,-0.63286644,0.33554912,0.08907026
-1.2501876,0.22525184,-0.45207712,-2.6069937,0.14598952,-0.7626148,-1.1143805,-0.0653632,-0.8647165,-0.02885741,-1.7998029,-0.529415,0.23855287,1.2582655,0.8882506,-0.048905194
-0.524386,0.13420115,-1.0323292,2.0029728,-0.7281825,-1.0682285,1.7452984,2.2842746,0.4133734,0.15862912,-0.24645369,-1.4392693,-1.4902031,-0.22778441,0.9216893,-0.040202796
-1.2436697,-1.0349419,-1.339645,-0.6270923,-0.69527316,-0.9498085,-2.1953592,0.41698706,-0.038684547,1.0318975,-0.14371203,0.24993587,0.25509673,1.1846582,-0.8315602,0.033821087
-0.6543856,-0.7109107,0.004718393,-1.478159,0.23594026,0.6432247,0.1166963,-2.7268984,-0.68298763,0.8058992,-0.32451612,0.09368229,-0.66092145,-0.84366566,-1.1062152,-0.026893027
-0.72791344,-0.9854529,0.2698084,-1.3366985,-1.8847765,1.6663835,0.85980594,0.35892785,0.4688854,-0.42669433,-0.59912395,-0.4443337,-0.74227947,-0.9790024,-0.7904654,-0.044471428
0.7294162,0.81687444,0.41655892,1.6722345,-2.43123,0.23228672,0.39188057,-1.1050205,0.7223126,-0.8515191,-0.8643928,0.84556305,-0.9666275,-1.8155963,-0.43010545,0.025645772
-0.2893855,-0.16671741,-0.45453647,-0.05008119,-0.5411107,-0.08049016,0.40343726,0.009471297,0.16617155,0.34793657,0.11976062,0.27029115,0.75753796,0.0065074116,-0.13251744,0.03194318
-0.46094126,-0.36442357,1.1894104,-0.7789804,-0.010851085,0.49078873,0.5187701,-0.667629,-0.50690037,0.06302008,0.47151905,0.3115238,0.69631624,-0.8538602,0.47017592,0.005572036
1.0444095,-0.9166336,0.9732785,0.91495234,2.223778,0.1464057,0.12491757,-0.9921718,0.7140818,-1.2729055,-1.7267087,0.51101124,0.07325268,0.48408556,1.244837,-0.129417
0.74516743,1.779246,0.4101658,-0.5875698,-0.8996594,0.557694,-1.1021823,0.51496315,-0.6789159,-0.08240846,-0.62511444,1.289496,-0.47814927,-0.53303266,0.2988733,-0.049952157
-0.051469207,0.6240144,-0.062449813,-0.5553401,-0.23410296,-0.81463206,-0.68426925,0.21167237,0.96231925,-1.1994536,1.0925833,-0.29474244,1.7370743,-0.602159,0.71714634,0.042603977
0.96782637,0.25633317,0.870983,0.8757248,-0.9991466,-1.6734066,1.3241823,-0.4409642,-0.12198526,-1.2456787,-0.8563026,-0.11754495,0.70617163,0.40351003,-0.3663011,-0.015542343
-0.035833836,-0.53559977,1.3289852,-0.9297853,2.0486786,0.9499777,-0.14917022,2.8014755,-0.45170957,0.3934325,0.61401904,-0.505289,-0.48508757,-0.2519338,1.6679534,-0.072385564
-0.30640227,-0.12733184,-0.1515497,-0.034155067,-0.14738101,-0.034095965,0.020569444,-0.09509471,-0.09245819,0.4153949,0.37020618,-0.43294063,0.7900709,-0.030085444,-0.2807363,0.059273086
0.86194354,-0.016714334,0.5329737,0.30040133,0.6149104,0.456706,-0.9036768,0.394392,-1.9038005,0.053352296,0.41372383,-0.46573693,-0.99865186,1.339277,0.29367024,0.015515346
0.31469333,1.3401347,-1.0339671,0.80268264,1.5358051,1.3464887,0.8382584,0.2963525,-1.4660335,-0.8961967,-0.057290323,0.43414998,-1.6097152,-0.6311857,1.2050177,0.03711547
0.9294939,-0.80138654,0.5729022,0.652047,-0.59315604,0.4002979,-1.2607703,0.4732526,-0.47794825,1.3459303,-0.5620473,-0.22736603,0.057338506,-0.7474794,0.030811384,0.013330709
-0.06826562,-1.3288708,-0.85759497,-0.17462263,1.3514656,-0.9940554,1.4438648,1.1942463,-1.0298758,1.1433811,1.361963,-0.8919709,-1.4660522,-0.7533196,0.16892959,0.005017273
-0.0552032,0.75316465,0.22360285,-0.6623241,0.2774629,-0.84873194,0.51917076,1.154496,1.4116614,-1.5579107,0.9922496,-0.30592984,2.474462,-0.44995505,0.62560403,-0.015581027
0.2415222,-0.46446687,0.5550983,-0.2689998,0.20736255,-1.2667663,-0.16274619,-0.79855967,-0.6805492,0.3723663,-1.2137175,0.37656343,-1.0542002,-0.4367981,1.9293166,-0.033705756
-2.0134048,0.40829736,0.3088377,-1.057771,0.02184476,0.6041693,0.25655794,-0.18701945,-0.41139466,-1.1736796,-1.122631,-0.021123052,0.3973003,-1.4411794,-1.4194186,-0.06722302
-0.5396784,-0.4115057,1.6817719,-0.60712093,-1.1562823,-0.4872794,-0.9137865,-0.6713921,0.054285586,-1.8438289,1.6856579,-0.11964053,-0.8854899,0.23763634,0.18035589,0.024402268
-0.015512228,-0.71960455,0.36907673,2.076426,0.4257595,-0.20254411,-1.0496742,-0.8276075,1.2396243,-1.9264991,-0.74787134,0.34290802,-0.92369646,-1.0759345,-1.3376951,-0.052250892
0.087307334,-0.18027742,-0.38238814,0.6379496,-1.2307767,1.753144,-0.71356577,2.2639163,-0.27603233,-0.9084449,-0.5565201,0.10479373,-0.10321917,1.1826638,-0.71486557,-0.015173316
-0.6386464,-0.45493132,0.2607612,-0.08135401,0.2949288,-1.3825405,-1.7410116,-0.5866384,0.22106224,0.124913156,1.3223411,0.21894413,0.4082783,0.8347583,0.576918,0.05313135
-0.7836353,-0.83932674,1.8259281,-1.2331781,-1.3327408,-1.326336,1.5329654,-0.74636877,0.615951,0.52364933,0.0331185,-2.1795783,-1.3621376,0.069411285,-1.3992567,0.022282492
-0.4271608,0.39572042,0.9466965,2.1474738,1.1134608,-0.36995652,-0.95269096,-0.6266813,-1.0075798,-0.09421536,-0.011902668,-0.61290133,-2.1392164,1.276337,-0.31028014,-0.05036378
0.38112417,-0.026769578,-1.613148,0.31822914,-0.44760448,2.6234076,-0.14290687,0.49263757,0.8475257,0.77513546,0.5921415,-1.7940232,1.2598228,-0.26591218,-1.449995,0.11377677
0.16637737,-2.452755,-1.2512248,0.49378285,0.77440196,-0.41812307,-0.7067924,-0.41400063,1.1984613,-1.4417541,-1.0982432,0.23809868,-0.455161,0.9842637,-1.9246589,-0.020134933
1.0175322,-0.32800588,-0.70679724,1.5431179,0.41106725,-3.1377845,-0.31192747,-0.023266137,-0.06595087,-0.23300432,1.9669138,-0.46573782,-1.0006555,-0.70709825,-0.50464505,0.06894909
0.5112148,-0.08334479,0.039057136,-0.43836758,0.19486324,-0.1757315,0.7956612,0.8238453,-0.45895666,-0.9214088,-0.003569752,1.1184317,-0.33357158,0.15386835,-1.3492695,-0.027228147
-0.054546237,-0.9980327,-0.73343015,-0.72681254,-0.0058991164,-1.3208681,-0.61645144,0.17935777,-1.3432724,0.025336921,0.2796877,0.56245244,0.14448652,0.10075431,0.12181912,0.03453715
0.46511757,-0.26351547,-1.610984,1.7941214,0.44027424,0.51375675,-0.42230466,-0.36962953,0.80129,1.0146646,0.3597762,-0.7109767,0.28628218,-1.5055538,-0.86206627,0.07601934
0.13046104,0.056015298,0.14117382,-0.07580671,-0.87733585,-0.2327135,0.9457301,-0.12431583,-0.46827668,-0.44857806,-1.835744,-0.88630366,0.4328745,-0.13978927,-0.64638495,0.043811936
0.58433264,1.6441063,1.3758999,-0.13781537,-0.27999324,1.9729495,-0.40614113,0.925554,0.2982624,-1.0006051,1.1042188,0.7505927,0.18200913,-0.3279702,-0.60612774,-0.0037818924
-1.7363079,0.5407998,-1.3462708,0.25910765,-1.7102886,0.018184226,1.2539228,-0.7542885,1.1503643,1.2241349,0.42721117,-0.3959381,-1.5520754,1.1927913,0.0038352013,-0.045665674
-0.81640714,-1.2550095,0.7173964,0.30598798,1.7869883,-0.624249,-1.9066868,-0.07259202,-0.3475312,-0.089303166,-0.19331656,-1.6254344,-2.1162329,-0.9229891,-0.19056797,-0.05247449
0.63147026,-0.3688898,-0.2740573,-0.08659667,0.57710385,0.6419262,-0.70750767,0.05322647,-2.0833135,0.121191114,1.4780569,-1.3930572,-1.9294894,2.8172991,0.08114691,-0.011269972
2.1842644,0.09875269,0.5252881,0.903902,0.6183622,0.51858366,-0.5038336,1.0165336,-1.1022477,0.7258809,-0.4590491,0.13078398,0.7698891,0.922603,-0.30825096,0.01627307
-1.0275209,0.3827299,1.6106633,-1.933532,1.2044256,-0.70965254,-0.039374232,0.56242853,-0.15811706,-0.5227999,-1.022143,-1.3748624,0.15066901,-0.76808393,-1.9375634,-0.082980365
-0.6594942,0.20565785,0.3452633,0.09014547,1.6058092,-0.9988711,-0.6945381,-1.2551093,-0.49753076,1.0991244,-1.085977,0.2834496,-0.1308565,-0.4896475,-1.6097265,-0.05623637
0.07194114,-1.107313,-0.6917926,-1.6061759,-1.2876654,2.1095767,0.89184237,0.4755268,0.47706997,-0.8540619,0.52313673,0.49672127,-0.7180736,-0.16266127,0.26441002,-0.06503766
0.02109301,0.08538981,0.6483504,1.2120475,-0.43599308,0.8771861,0.10852754,0.7894885,0.4529853,0.82522637,-0.56747556,0.14193767,-2.0023398,-0.8184595,-0.82900506,-0.027673542
0.07786065,0.8252605,0.32654428,0.11748826,0.37516713,0.33945867,-0.8342952,-0.6795577,0.13286054,0.5695083,-0.036743186,1.6947725,0.07526016,-0.5809361,0.5846788,-0.034729257
-0.6271896,0.9499037,1.1682795,1.4689066,0.7657067,1.1283162,0.086167395,-0.66127646,1.731401,-0.52496487,0.66884255,1.663568,0.00044056773,-0.43530524,-0.61182827,0.008875549
-1.5226066,0.3965125,-0.05777687,0.21721913,-0.4868452,0.21210365,-0.3179813,-1.7619226,0.25308478,-1.2670009,-0.72138375,-0.4510888,-0.51472133,-2.1585805,-0.31491852,0.037902497
0.15252602,-0.1795904,-0.71884596,-0.8888623,1.9702938,0.8364226,0.37962073,1.594219,1.4436498,0.6240583,0.8621152,1.7070422,-0.59312046,0.026205093,0.2845081,-0.11297898
-1.9555466,-0.771222,1.716886,1.215074,-0.6271354,-0.84975,-0.6879008,0.9316779,0.92589945,1.9184439,1.1550027,0.21038437,-0.10953048,-0.9020584,-1.3731153,-0.04523515
-0.050918937,0.59561783,1.3772607,0.7424594,-0.12697507,-0.9727912,1.3666475,0.32366705,-0.18183094,-1.2184429,0.42045856,-0.30132735,0.8041426,2.2503762,-0.800813,-0.054376222
0.05090952,-0.13177167,-2.0178123,0.014381386,2.0926492,1.8520187,-0.7654414,-1.2332015,-0.5960373,-0.09902543,-0.97947365,-0.7821132,-1.0568647,0.6368611,1.8209852,0.013039015
-2.2960336,0.4417464,-0.21807232,-0.16808602,-0.75694424,0.11202854,0.8863566,-1.7810738,1.7916708,1.5900526,-0.03819997,0.73102665,-0.87046933,1.6863879,0.8146272,-0.1320519
-0.51461333,-1.958668,1.7035174,0.5412087,1.6234015,0.61409396,1.7262027,-0.10282904,0.13355625,-1.1325858,0.950858,-1.438581,-0.31247112,-1.2406062,0.93302464,0.0073522627
0.10646337,-0.27692473,0.0923464,-0.042970542,-0.078478314,-0.21450621,-0.12532294,0.041223317,-0.21466917,-0.17525041,-0.18901134,0.113179624,0.34677017,-0.11130504,-0.043432772,0.029062916
-0.13506794,1.5255449,-0.5316225,0.104630314,0.013238996,-0.6153867,-0.2065748,-0.94908345,-0.042548895,0.36730272,-0.5439657,1.2589031,-1.153613,-0.053878903,0.4579324,-0.038835898
-0.21375126,1.6145209,0.024117023,-2.1965165,-0.23396553,0.6189762,-2.0941434,0.029384792,0.20146534,-0.24936816,-0.050477058,-0.42445338,0.5976691,-0.39581007,0.68145525,0.041750878
-0.49413556,-1.3998145,0.006173134,0.9725021,-1.1000056,-0.630038,-0.35668156,-0.99198806,-0.53984386,0.08975199,0.6807504,-1.0912203,0.60430473,0.023311555,1.0175766,0.06727229
1.7447076,1.1868936,-0.3076994,-1.5364916,0.7418851,-0.08578876,0.27915257,0.1864779,0.16336408,-0.45008507,0.39551616,1.2108749,-2.1889334,-0.6584885,0.7934483,-0.021934077
2.3115356,0.65932816,0.055811584,-0.52709043,-0.6231306,0.11621837,-0.116399646,0.35322005,-0.4087394,-1.2364681,-2.3067367,0.39423358,-0.19468662,2.2463915,0.35377634,-0.024252132
0.26820314,0.014649957,-0.8443074,-1.9518715,0.24841367,1.151801,-0.85710686,-0.35140696,0.6295708,1.884707,0.43242776,-0.18106914,0.47429532,-0.3202495,0.6976819,0.034484126
0.40591154,-1.3605914,-0.60994995,1.4725583,-0.5270243,-1.0463494,1.0684515,2.1407745,1.5372024,0.75372475,-0.77838117,-0.38020927,-1.834213,-0.33814418,1.3369178,-0.05899693
-0.2567932,-1.245375,0.528936,0.566495,-0.6894709,1.2398286,0.7001107,0.88213986,-0.5001257,-0.62371266,0.38645172,0.19267583,-0.6024013,-0.61755764,-0.13152553,-0.0030706115
-1.7293565,-0.3485978,-0.19407317,-0.5931203,-0.6672528,1.3323346,0.25933576,0.6055904,0.16791898,-0.97826886,-0.41731137,0.73672366,0.0078004897,-1.0749543,-0.7132809,-0.07582533
0.993404,2.1625373,1.801185,0.6601861,0.09158121,1.0587949,0.11949831,-0.57937914,-0.4032479,0.0049066544,-0.06971243,0.6505482,-2.0430095,-0.041233346,0.9781827,-0.0038103089
0.30552515,1.4686437,-0.40543374,-0.64329195,0.6710951,-0.23627627,0.37952113,1.5826092,-0.33173728,-1.0945159,1.5842303,-1.2281628,1.8430218,1.011817,-1.4335529,0.025067206
-0.47060925,-0.8023209,-0.34412447,-0.5632085,0.18449228,-0.19488524,0.61244714,-0.5678392,-0.8934725,0.686235,0.8176606,-0.027495742,-0.35835466,0.085856594,-0.6745088,0.01909943
-1.0521739,-0.34708092,0.41745922,0.73051554,-1.0741588,0.004150063,1.0126816,-1.6901903,0.83766085,-1.228507,1.6098686,-0.26564768,-1.4395186,-0.031534597,-1.7504029,0.021353424
-1.2084053,0.4281931,1.1311493,-1.2812152,-1.0567853,-0.19717677,-1.219293,-0.4882482,0.30530766,-1.1984234,1.2592893,-0.76464814,-0.31880352,0.058034055,0.2485614,0.027355623
0.49533284,-0.379686,-2.7002392,1.1067111,-0.5849038,2.089021,0.09223896,1.0613272,0.060174525,-0.52088785,0.6543107,0.077735126,-0.032563478,0.06461938,-0.6653475,0.08665103
0.27538025,-0.29184178,0.1715389,-0.585034,-1.0668219,0.5483557,0.5026238,0.39359713,-0.42495817,0.3942216,-0.17808744,-0.19468105,-0.19468665,-0.56295824,-0.54652846,0.03227018
0.9949465,2.1371677,0.9812635,-0.64756155,-0.88717616,0.58068985,0.40663958,-0.62515956,0.20020372,0.9281425,-1.3172503,-1.7967558,-0.1764164,-0.5015227,-0.10543341,0.10532087
-0.83207566,0.67216223,0.15289795,2.1353817,-0.2544501,0.84239924,-0.6194733,-0.5653428,1.6402054,-1.1423784,-0.4171301,1.1488729,-0.66410863,-1.203607,-0.8063194,-0.0060116537
-0.7881692,-0.5044106,0.41401264,0.14469324,0.46454173,0.1058061,1.3631604,-0.105082154,-0.58328694,0.5961063,-0.78300065,-1.304111,-0.9982981,0.43256736,0.36308992,0.00090783834
0.56281674,1.3520545,0.030534774,-0.067034066,0.7676561,0.23014504,-0.93487304,0.6512651,0.8308018,1.9527817,-2.003846,0.67248774,-2.228272,0.82510084,-1.7689242,-0.08444692
-0.21870905,0.9730114,0.015736997,1.1348248,0.58696353,-1.1605123,-0.6340836,0.6485227,0.3593627,-1.7342846,0.4715355,1.0864135,-0.5285548,1.067694,-1.1934184,-0.01988396
0.5981358,-0.4412725,-0.5235828,-1.4226629,0.34404755,-0.99913555,-1.8166622,1.5770249,0.3007159,-0.24262556,1.1781293,0.5688803,-2.728629,-1.1056572,-0.39991212,-0.068072565
-0.6991505,-0.26259232,-0.07963055,1.5595133,0.7703047,-1.6049454,0.9695072,0.86802334,-0.28078145,-0.5384645,1.1589632,-2.3582149,-0.8984242,-0.34309787,1.209037,0.015580285
1.4754987,-2.1530545,-0.10836831,-0.4420574,0.43017054,0.63323903,-0.9821838,0.83150226,-0.2749282,0.38486648,0.25149906,-0.47710013,0.7252784,-0.2931313,0.29771638,0.07128179
0.55778646,-1.025464,0.62527037,-1.2224224,-0.91133714,0.74108374,1.4728138,0.6377439,0.46730837,-0.7994727,0.33908385,0.41332757,-0.28846833,1.0136238,-0.6823644,-0.05246991
-1.3233924,0.40079856,-0.36717823,0.3512383,-0.07083214,-1.811664,0.4102692,0.9749091,-0.7074552,-0.062179625,1.1041559,-3.0023932,-0.4794789,0.101245746,1.1754031,0.030139973
0.2692992,1.4065238,-0.13985217,1.7573175,-0.71932036,-1.1288005,0.035411656,0.43213868,0.044643164,-0.28235328,0.02671434,1.8946748,-0.46890324,-0.12406249,-1.6638757,-0.00042570382
-0.91014904,0.30875903,-0.9424585,0.4857657,0.7556636,0.6679715,0.9926467,1.643435,1.277127,1.4906492,-0.8698458,-1.5124544,0.4167925,2.0523992,-0.5790589,-0.0075857937
-1.3804808,-0.5276187,-0.024069756,0.236007,0.26601624,1.4255698,-0.29394907,1.6388948,0.48408067,0.28453642,1.2496126,0.07079071,-0.17110999,-1.7056907,0.54160106,-0.05409096
-0.6386706,-0.77225274,-0.32256785,-1.2316732,-0.9129329,-0.6223702,-1.5007472,0.46062273,0.47961044,0.3667127,-0.55672026,1.334065,1.213369,0.66528225,-0.90785867,-0.014021486
0.40728903,0.23933707,0.23300669,-1.3161066,-0.036244303,0.5373234,1.1306777,0.3655681,-0.4415421,-1.2431844,0.03189692,-0.05508381,0.77417624,1.101616,0.5321011,-0.042388678
-0.3366061,-0.32015255,-1.3296411,0.67288846,-0.39272994,-0.5030961,0.0624125,2.0408804,0.07884723,0.9715933,-0.21474442,-1.1563734,0.60031015,2.6803403,-0.793292,0.014077872
0.7076786,0.33618003,-0.26097324,-1.4517244,1.0661935,0.55274886,0.80972373,0.983512,2.0551307,0.3586043,1.3118441,1.3053529,-0.44856218,0.62750834,0.43153095,-0.06779291
-0.66052526,-0.09696024,1.3689244,1.1570628,0.9146305,-0.66992486,-0.59327793,1.3348484,0.9215717,-1.0823096,-1.0119919,-0.5460869,0.22277373,0.9878282,0.48459822,-0.056124426
0.91845286,-1.898808,-0.15507704,-0.7438069,0.35856223,0.25036275,-0.8063916,0.57336664,-0.071505845,-0.17909193,-0.5527432,-0.976417,1.3442613,-1.3720999,0.3721434,0.053621765
0.49788728,2.484304,-0.11971331,0.53555197,-0.42495447,-0.85331386,-1.5272002,0.14441371,-0.34895587,0.8499858,-0.21656749,-0.558797,1.1351748,1.0147434,0.023284242,0.06625138
-0.25967652,-1.0173622,0.0020857155,1.0173963,0.042764068,0.09142311,2.3313394,1.2561162,0.41329953,0.44992208,-1.2685813,-1.1228173,-0.03147137,-0.44338864,-0.07324896,0.01963504
0.28659135,0.5517228,0.366818,-0.20830269,0.291686,-0.44796905,0.0015435219,1.327246,1.1824539,-1.482486,0.9794576,-0.26831314,2.868596,-0.9388209,0.2730735,0.0015389808
